id_commune;code_region;population_municipale;population_comptee_a_part;population_total
27594;28;276;1;277
27595;28;1012;13;1025
27597;28;585;1;586
27598;28;1249;26;1275
27599;28;911;10;921
27601;28;433;10;443
27602;28;5594;169;5763
27603;28;313;6;319
27604;28;157;2;159
27605;28;237;5;242
27606;28;488;1;489
27608;28;446;9;455
27609;28;333;6;339
27610;28;56;1;57
27611;28;321;10;331
27612;28;333;6;339
27613;28;379;4;383
27614;28;167;2;169
27615;28;192;3;195
27616;28;1890;52;1942
27617;28;530;9;539
27618;28;470;11;481
27620;28;465;2;467
27621;28;170;5;175
27622;28;1852;55;1907
27623;28;492;9;501
27624;28;883;24;907
27625;28;359;2;361
27627;28;245;12;257
27629;28;1789;16;1805
27630;28;318;40;358
27631;28;372;4;376
27632;28;579;8;587
27633;28;495;4;499
27635;28;141;1;142
27638;28;3700;52;3752
27640;28;192;4;196
27641;28;260;5;265
27643;28;1069;23;1092
27644;28;558;41;599
27645;28;155;4;159
27646;28;446;5;451
27649;28;353;7;360
27650;28;468;8;476
27652;28;310;8;318
27654;28;1121;12;1133
27655;28;730;160;890
27656;28;1311;31;1342
27658;28;362;6;368
27659;28;123;6;129
27660;28;237;2;239
27661;28;425;9;434
27662;28;330;11;341
27663;28;167;4;171
27664;28;513;7;520
27665;28;762;13;775
27666;28;565;19;584
27667;28;384;9;393
27668;28;701;11;712
27669;28;441;6;447
27670;28;961;18;979
27671;28;164;7;171
27672;28;357;1;358
27673;28;178;4;182
27674;28;267;7;274
27677;28;413;8;421
27678;28;1040;24;1064
27679;28;7614;364;7978
27680;28;193;6;199
27681;28;23727;677;24404
27682;28;657;16;673
27683;28;232;3;235
27684;28;831;14;845
27685;28;659;18;677
27686;28;48;0;48
27689;28;348;16;364
27690;28;311;1;312
27691;28;863;19;882
27692;28;161;6;167
27693;28;1296;32;1328
27694;28;314;15;329
27695;28;281;6;287
27696;28;932;17;949
27697;28;330;17;347
27698;28;559;13;572
27699;28;119;3;122
27700;28;728;5;733
27701;28;12910;287;13197
28001;24;2390;56;2446
28003;24;139;4;143
28004;24;316;3;319
28005;24;747;90;837
28006;24;1825;47;1872
28007;24;2697;103;2800
28008;24;206;2;208
28009;24;72;1;73
28010;24;325;8;333
28012;24;3653;63;3716
28013;24;1549;25;1574
28014;24;668;7;675
28015;24;6090;87;6177
28016;24;131;6;137
28018;24;1501;16;1517
28019;24;208;4;212
28021;24;1581;30;1611
28022;24;1139;31;1170
28023;24;1376;26;1402
28024;24;1722;60;1782
28025;24;107;2;109
28026;24;246;0;246
28027;24;1224;20;1244
28028;24;260;5;265
28029;24;318;7;325
28030;24;275;8;283
28031;24;390;111;501
28032;24;339;4;343
28033;24;799;32;831
28034;24;888;12;900
28035;24;979;23;1002
28036;24;847;20;867
28037;24;334;5;339
28038;24;112;5;117
28039;24;1671;31;1702
28040;24;324;9;333
28041;24;276;2;278
28045;24;224;6;230
28046;24;485;9;494
28047;24;724;15;739
28048;24;742;14;756
28049;24;244;5;249
28050;24;267;6;273
28051;24;4846;100;4946
28052;24;752;15;767
28053;24;250;3;253
28054;24;504;11;515
28055;24;560;9;569
28056;24;1699;46;1745
28057;24;592;9;601
28058;24;358;4;362
28059;24;1823;28;1851
28060;24;263;5;268
28061;24;3311;36;3347
28062;24;899;15;914
28064;24;2007;51;2058
28065;24;108;5;113
28067;24;90;2;92
28068;24;433;10;443
28070;24;3715;109;3824
28071;24;688;3;691
28072;24;413;0;413
28073;24;343;1;344
28074;24;256;4;260
28075;24;1016;181;1197
28076;24;194;3;197
28077;24;176;3;179
28078;24;184;4;188
28079;24;300;4;304
28080;24;254;3;257
28081;24;306;5;311
28082;24;634;14;648
28084;24;711;9;720
28085;24;38534;1164;39698
28086;24;327;8;335
28087;24;239;4;243
28088;24;13096;336;13432
28089;24;2596;32;2628
28090;24;104;3;107
28091;24;145;3;148
28092;24;232;6;238
28094;24;1670;27;1697
28095;24;275;6;281
28096;24;1226;18;1244
28098;24;1841;49;1890
28099;24;1106;22;1128
28100;24;447;6;453
28102;24;722;9;731
28103;24;5618;124;5742
28104;24;898;28;926
28105;24;555;6;561
28106;24;406;11;417
28107;24;363;9;372
28108;24;232;8;240
28109;24;318;5;323
28110;24;4078;118;4196
28111;24;358;13;371
28113;24;1343;32;1375
28114;24;136;0;136
28116;24;2831;61;2892
28117;24;267;9;276
28118;24;427;15;442
28119;24;153;2;155
28120;24;455;2;457
28121;24;108;0;108
28122;24;1504;23;1527
28123;24;451;8;459
28124;24;738;20;758
28126;24;200;4;204
28127;24;1259;27;1286
28128;24;432;5;437
28129;24;758;19;777
28130;24;996;13;1009
28132;24;659;16;675
28134;24;30646;519;31165
28135;24;1222;57;1279
28136;24;166;5;171
28137;24;838;17;855
28139;24;191;2;193
28140;24;5634;67;5701
28141;24;317;11;328
28142;24;184;2;186
28143;24;245;3;248
28144;24;212;7;219
28146;24;855;12;867
28147;24;600;10;610
28148;24;368;11;379
28149;24;621;18;639
28151;24;176;5;181
28153;24;208;7;215
28154;24;1696;33;1729
28155;24;205;2;207
28156;24;900;16;916
28157;24;121;4;125
28158;24;1070;27;1097
28159;24;341;4;345
28160;24;834;8;842
28161;24;502;7;509
28162;24;305;5;310
28163;24;213;3;216
28164;24;735;10;745
28166;24;253;2;255
28167;24;386;6;392
28168;24;3693;57;3750
28169;24;223;7;230
28170;24;281;6;287
28171;24;921;22;943
28172;24;797;15;812
28173;24;1494;34;1528
28175;24;169;4;173
28176;24;679;13;692
28177;24;666;12;678
28178;24;313;6;319
28180;24;501;13;514
28182;24;315;2;317
28183;24;690;3;693
28184;24;342;4;346
28185;24;1302;22;1324
28187;24;656;13;669
28188;24;947;16;963
28189;24;178;4;182
28190;24;458;12;470
28191;24;2682;57;2739
28192;24;316;3;319
28193;24;135;3;138
28194;24;411;16;427
28195;24;748;22;770
28196;24;3266;50;3316
28197;24;148;3;151
28198;24;801;31;832
28199;24;2571;50;2621
28200;24;422;5;427
28201;24;1961;41;2002
28202;24;325;6;331
28203;24;638;7;645
28206;24;679;12;691
28207;24;230;4;234
28208;24;382;14;396
28209;24;5686;160;5846
28210;24;220;2;222
28211;24;578;7;585
28212;24;196;8;204
28213;24;665;10;675
28214;24;3329;81;3410
28215;24;253;6;259
28216;24;203;1;204
28217;24;180;2;182
28218;24;15403;215;15618
28219;24;389;10;399
28220;24;6689;320;7009
28221;24;140;8;148
28222;24;385;6;391
28223;24;1542;22;1564
28225;24;649;11;660
28226;24;906;16;922
28227;24;4457;82;4539
28229;24;11127;258;11385
28230;24;383;7;390
28231;24;178;3;181
28232;24;592;30;622
28233;24;1152;26;1178
28234;24;461;11;472
28235;24;369;3;372
28236;24;2181;60;2241
28237;24;207;4;211
28239;24;983;25;1008
28240;24;513;8;521
28242;24;98;3;101
28243;24;214;6;220
28245;24;360;9;369
28246;24;530;9;539
28247;24;568;15;583
28248;24;329;6;335
28249;24;614;18;632
28251;24;1061;27;1088
28252;24;189;3;192
28253;24;1067;84;1151
28254;24;795;13;808
28255;24;170;0;170
28256;24;449;14;463
28257;24;87;2;89
28259;24;330;5;335
28260;24;99;5;104
28261;24;599;12;611
28263;24;252;7;259
28264;24;139;5;144
28265;24;252;2;254
28267;24;508;5;513
28268;24;17;2;19
28269;24;1899;41;1940
28270;24;223;4;227
28271;24;140;4;144
28272;24;159;3;162
28273;24;139;2;141
28274;24;242;6;248
28275;24;659;15;674
28276;24;208;8;216
28277;24;306;13;319
28278;24;1480;34;1514
28279;24;3981;65;4046
28280;24;9491;450;9941
28281;24;518;9;527
28282;24;431;11;442
28283;24;289;5;294
28284;24;277;9;286
28285;24;349;9;358
28286;24;622;15;637
28287;24;1012;15;1027
28289;24;220;6;226
28290;24;287;9;296
28291;24;526;16;542
28292;24;734;16;750
28293;24;1197;28;1225
28294;24;524;13;537
28296;24;269;4;273
28298;24;2756;57;2813
28299;24;171;6;177
28300;24;154;6;160
28301;24;444;6;450
28302;24;1099;319;1418
28303;24;101;3;104
28304;24;433;6;439
28305;24;299;5;304
28306;24;204;6;210
28308;24;259;11;270
28309;24;1071;16;1087
28310;24;264;6;270
28312;24;130;2;132
28313;24;194;1;195
28314;24;116;8;124
28315;24;22;1;23
28316;24;126;3;129
28317;24;564;5;569
28319;24;373;13;386
28321;24;838;14;852
28322;24;498;9;507
28323;24;285;1;286
28324;24;886;23;909
28325;24;1055;27;1082
28326;24;360;2;362
28327;24;189;2;191
28329;24;159;2;161
28330;24;1375;32;1407
28331;24;973;19;992
28332;24;1090;21;1111
28333;24;140;3;143
28334;24;2195;54;2249
28335;24;853;24;877
28336;24;107;1;108
28337;24;2817;67;2884
28339;24;355;11;366
28341;24;249;5;254
28342;24;263;5;268
28343;24;444;11;455
28344;24;264;10;274
28346;24;57;3;60
28347;24;933;29;962
28348;24;4019;71;4090
28349;24;257;8;265
28350;24;934;21;955
28351;24;408;8;416
28352;24;1569;41;1610
28353;24;403;5;408
28354;24;419;69;488
28355;24;296;9;305
28357;24;1059;30;1089
28358;24;2072;67;2139
28359;24;4041;46;4087
28360;24;920;17;937
28362;24;503;12;515
28363;24;1024;13;1037
28364;24;766;13;779
28365;24;409;9;418
28366;24;320;3;323
28367;24;330;6;336
28368;24;197;3;200
28369;24;758;10;768
28370;24;505;11;516
28371;24;1101;20;1121
28372;24;568;12;580
28373;24;3032;47;3079
28374;24;538;3;541
28375;24;369;6;375
28377;24;1761;44;1805
28378;24;524;11;535
28379;24;467;10;477
28380;24;1998;171;2169
28382;24;889;15;904
28383;24;706;6;712
28385;24;452;34;486
28386;24;1245;21;1266
28387;24;982;11;993
28388;24;1044;32;1076
28389;24;341;8;349
28390;24;312;6;318
28391;24;2595;32;2627
28392;24;164;2;166
28393;24;2243;66;2309
28394;24;1422;28;1450
28395;24;433;14;447
28396;24;310;4;314
28397;24;407;13;420
28398;24;1167;22;1189
28400;24;194;8;202
28401;24;454;8;462
28403;24;770;21;791
28404;24;12472;150;12622
28405;24;1070;21;1091
28406;24;1247;19;1266
28407;24;295;8;303
28408;24;121;3;124
28409;24;455;15;470
28410;24;303;4;307
28411;24;172;2;174
28414;24;65;5;70
28415;24;1688;31;1719
28417;24;1335;28;1363
28418;24;163;5;168
28419;24;344;8;352
28421;24;275;5;280
28422;24;3914;61;3975
28423;24;598;14;612
28424;24;1616;39;1655
28425;24;575;11;586
28426;24;498;9;507
29001;53;998;19;1017
29002;53;1376;33;1409
29003;53;3692;66;3758
29004;53;5668;157;5825
29005;53;1239;31;1270
29006;53;3616;63;3679
29007;53;892;31;923
29008;53;1000;21;1021
29010;53;1645;34;1679
29011;53;3530;86;3616
29012;53;188;2;190
29013;53;218;6;224
29014;53;430;9;439
29015;53;3553;63;3616
29016;53;1028;11;1039
29017;53;861;27;888
29018;53;438;5;443
29019;53;139926;2629;142555
29020;53;5675;114;5789
29021;53;1912;49;1961
29022;53;2466;55;2521
29023;53;3189;103;3292
29024;53;7155;613;7768
29025;53;1538;45;1583
29026;53;5164;422;5586
29027;53;3650;100;3750
29028;53;921;20;941
29029;53;1145;18;1163
29030;53;3683;115;3798
29031;53;4528;114;4642
29032;53;2080;50;2130
29033;53;524;10;534
29034;53;658;6;664
29035;53;1114;19;1133
29036;53;608;7;615
29037;53;4187;125;4312
29038;53;998;26;1024
29039;53;19816;856;20672
29040;53;2750;76;2826
29041;53;1890;31;1921
29042;53;7386;219;7605
29043;53;1817;46;1863
29044;53;1967;39;2006
29045;53;2215;66;2281
29046;53;14000;365;14365
29047;53;1877;35;1912
29048;53;2251;43;2294
29049;53;3320;141;3461
29051;53;8434;203;8637
29053;53;1744;41;1785
29054;53;642;15;657
29055;53;3215;78;3293
29056;53;1947;31;1978
29057;53;3438;122;3560
29058;53;9864;484;10348
29059;53;1050;32;1082
29060;53;2786;79;2865
29061;53;6215;135;6350
29062;53;1098;35;1133
29063;53;433;7;440
29064;53;447;4;451
29065;53;908;15;923
29066;53;1828;30;1858
29067;53;1298;41;1339
29068;53;2502;52;2554
29069;53;8061;160;8221
29070;53;526;10;536
29071;53;783;3;786
29072;53;2681;48;2729
29073;53;939;34;973
29074;53;1008;17;1025
29075;53;15050;357;15407
29076;53;4550;65;4615
29077;53;1991;47;2038
29078;53;2036;47;2083
29079;53;1267;43;1310
29080;53;2232;69;2301
29081;53;1406;27;1433
29082;53;452;13;465
29083;53;260;2;262
29084;53;160;6;166
29085;53;733;18;751
29086;53;1453;22;1475
29087;53;725;16;741
29089;53;857;23;880
29090;53;782;25;807
29091;53;2097;39;2136
29093;53;1422;31;1453
29094;53;665;14;679
29095;53;1495;26;1521
29097;53;2028;52;2080
29098;53;2145;53;2198
29099;53;821;22;843
29100;53;414;12;426
29101;53;3576;112;3688
29102;53;959;12;971
29103;53;15918;614;16532
29104;53;345;6;351
29105;53;9151;320;9471
29106;53;1850;41;1891
29107;53;884;13;897
29108;53;1479;40;1519
29109;53;1486;36;1522
29110;53;861;14;875
29111;53;1314;25;1339
29112;53;957;18;975
29113;53;2362;39;2401
29114;53;351;7;358
29115;53;290;4;294
29116;53;154;2;156
29117;53;5672;118;5790
29119;53;1460;37;1497
29120;53;1970;65;2035
29122;53;676;16;692
29123;53;784;20;804
29124;53;7322;229;7551
29125;53;826;17;843
29126;53;207;6;213
29128;53;406;6;412
29130;53;5092;131;5223
29131;53;474;14;488
29132;53;795;31;826
29133;53;1513;43;1556
29134;53;795;26;821
29135;53;4013;107;4120
29136;53;1158;23;1181
29137;53;2133;53;2186
29139;53;874;141;1015
29140;53;3910;86;3996
29141;53;348;4;352
29142;53;460;4;464
29143;53;968;21;989
29144;53;759;9;768
29145;53;873;28;901
29146;53;3408;50;3458
29147;53;3242;79;3321
29148;53;943;30;973
29150;53;6742;133;6875
29151;53;14845;457;15302
29152;53;701;15;716
29153;53;2686;52;2738
29155;53;833;19;852
29156;53;2049;43;2092
29158;53;5149;100;5249
29159;53;844;17;861
29160;53;8515;164;8679
29161;53;3188;82;3270
29162;53;3640;265;3905
29163;53;3184;77;3261
29165;53;3568;84;3652
29166;53;507;19;526
29167;53;1985;44;2029
29168;53;1230;20;1250
29169;53;3178;76;3254
29170;53;4191;163;4354
29171;53;3828;75;3903
29172;53;2245;68;2313
29173;53;2471;55;2526
29174;53;6223;187;6410
29175;53;2108;51;2159
29176;53;1784;44;1828
29177;53;3854;91;3945
29178;53;6312;128;6440
29179;53;3737;117;3854
29180;53;913;22;935
29181;53;2944;71;3015
29182;53;1063;22;1085
29183;53;714;9;723
29184;53;2535;57;2592
29185;53;3497;93;3590
29186;53;1610;61;1671
29187;53;791;28;819
29188;53;2737;124;2861
29189;53;13161;365;13526
29190;53;4183;105;4288
29191;53;3454;94;3548
29192;53;1761;45;1806
29193;53;1430;29;1459
29195;53;6640;130;6770
29196;53;2166;42;2208
29197;53;3951;109;4060
29198;53;1838;46;1884
29199;53;5086;171;5257
29201;53;2119;38;2157
29202;53;1279;36;1315
29204;53;2084;35;2119
29205;53;1174;26;1200
29206;53;2294;96;2390
29207;53;4517;291;4808
29208;53;1245;29;1274
29209;53;3832;104;3936
29210;53;2862;72;2934
29211;53;659;18;677
29212;53;13496;245;13741
29213;53;1760;40;1800
29214;53;681;26;707
29215;53;2948;74;3022
29216;53;4179;103;4282
29217;53;2821;58;2879
29218;53;1567;31;1598
29220;53;8369;395;8764
29221;53;1779;53;1832
29222;53;398;7;405
29224;53;1213;26;1239
29225;53;2165;45;2210
29226;53;1507;96;1603
29227;53;1480;32;1512
29228;53;657;16;673
29229;53;1114;34;1148
29230;53;1689;33;1722
29232;53;63283;2478;65761
29233;53;12220;458;12678
29234;53;2917;62;2979
29235;53;11717;234;11951
29236;53;4180;118;4298
29237;53;1814;44;1858
29238;53;836;29;865
29239;53;3489;85;3574
29240;53;959;26;985
29241;53;7614;162;7776
29243;53;456;10;466
29244;53;821;13;834
29245;53;1557;21;1578
29246;53;212;5;217
29247;53;3503;113;3616
29248;53;846;8;854
29249;53;712;10;722
29250;53;755;17;772
29251;53;655;12;667
29252;53;933;25;958
29254;53;4621;146;4767
29255;53;926;20;946
29256;53;760;20;780
29257;53;2069;62;2131
29259;53;6709;244;6953
29260;53;8163;195;8358
29261;53;211;3;214
29262;53;786;10;796
29263;53;1117;17;1134
29264;53;777;11;788
29265;53;1044;31;1075
29266;53;3044;78;3122
29267;53;720;18;738
29268;53;1899;36;1935
29269;53;1038;15;1053
29270;53;1646;35;1681
29271;53;893;32;925
29272;53;3249;68;3317
29273;53;2393;77;2470
29274;53;5295;111;5406
29275;53;736;20;756
29276;53;1196;29;1225
29277;53;2289;78;2367
29278;53;1758;43;1801
29279;53;2898;77;2975
29280;53;2098;60;2158
29281;53;997;27;1024
29282;53;360;10;370
29284;53;2406;99;2505
29285;53;521;7;528
29286;53;242;9;251
29287;53;973;21;994
29288;53;611;7;618
29289;53;114;6;120
29290;53;684;15;699
29291;53;957;18;975
29292;53;316;6;322
29293;53;7064;224;7288
29294;53;648;14;662
29295;53;532;22;554
29296;53;1347;40;1387
29297;53;2321;44;2365
29298;53;575;11;586
29299;53;333;3;336
29300;53;1597;51;1648
29301;53;392;2;394
29302;53;3639;136;3775
2A001;94;3229;57;3286
2A004;94;71361;867;72228
2A006;94;3456;69;3525
2A008;94;1771;26;1797
2A011;94;53;2;55
2A014;94;72;1;73
2A017;94;1813;37;1850
2A018;94;160;2;162
2A019;94;55;0;55
2A021;94;77;1;78
2A022;94;80;0;80
2A024;94;187;1;188
2A026;94;187;3;190
2A027;94;54;0;54
2A028;94;145;6;151
2A031;94;520;6;526
2A032;94;4124;109;4233
2A035;94;161;2;163
2A038;94;50;1;51
2A040;94;374;7;381
2A041;94;3192;55;3247
2A048;94;499;5;504
2A056;94;105;5;110
2A060;94;71;1;72
2A061;94;112;1;113
2A062;94;381;9;390
2A064;94;32;2;34
2A065;94;1297;22;1319
2A066;94;58;0;58
2A070;94;389;6;395
2A071;94;214;5;219
2A085;94;1493;37;1530
2A089;94;133;0;133
2A090;94;679;18;697
2A091;94;171;1;172
2A092;94;1145;20;1165
2A094;94;71;2;73
2A098;94;713;9;722
2A099;94;276;0;276
2A100;94;68;0;68
2A103;94;2017;33;2050
2A104;94;1295;36;1331
2A108;94;214;5;219
2A114;94;1466;29;1495
2A115;94;150;7;157
2A117;94;81;0;81
2A118;94;205;5;210
2A119;94;137;3;140
2A127;94;89;2;91
2A128;94;94;0;94
2A129;94;43;1;44
2A130;94;3402;55;3457
2A131;94;160;2;162
2A132;94;148;1;149
2A133;94;151;3;154
2A139;94;1838;31;1869
2A141;94;127;1;128
2A142;94;669;13;682
2A144;94;103;3;106
2A146;94;52;1;53
2A154;94;107;6;113
2A158;94;29;1;30
2A160;94;257;2;259
2A163;94;549;15;564
2A174;94;100;3;103
2A181;94;629;17;646
2A186;94;221;1;222
2A189;94;1218;30;1248
2A191;94;121;3;124
2A196;94;51;1;52
2A197;94;99;0;99
2A198;94;539;11;550
2A200;94;143;3;146
2A203;94;97;0;97
2A204;94;96;1;97
2A209;94;2015;33;2048
2A211;94;563;17;580
2A212;94;468;9;477
2A215;94;910;7;917
2A228;94;1859;19;1878
2A232;94;280;3;283
2A240;94;113;0;113
2A247;94;11132;180;11312
2A249;94;3699;40;3739
2A253;94;51;0;51
2A254;94;200;4;204
2A258;94;60;4;64
2A259;94;62;1;63
2A262;94;49;3;52
2A266;94;89;4;93
2A268;94;80;0;80
2A269;94;1392;32;1424
2A270;94;344;3;347
2A271;94;3289;52;3341
2A272;94;3248;124;3372
2A276;94;489;12;501
2A278;94;83;3;86
2A279;94;122;0;122
2A282;94;148;4;152
2A284;94;374;5;379
2A285;94;76;0;76
2A288;94;1401;24;1425
2A295;94;116;0;116
2A300;94;1088;21;1109
2A308;94;383;7;390
2A310;94;102;0;102
2A312;94;404;9;413
2A322;94;95;0;95
2A323;94;402;7;409
2A324;94;399;4;403
2A326;94;122;0;122
2A330;94;501;2;503
2A331;94;61;0;61
2A336;94;512;11;523
2A345;94;598;4;602
2A348;94;889;14;903
2A349;94;846;18;864
2A351;94;389;5;394
2A357;94;50;3;53
2A358;94;54;1;55
2A359;94;225;2;227
2A360;94;129;5;134
2A362;94;2759;35;2794
2A363;94;62;0;62
2B002;94;240;4;244
2B003;94;25;0;25
2B005;94;29;2;31
2B007;94;206;3;209
2B009;94;2185;26;2211
2B010;94;354;6;360
2B012;94;50;0;50
2B013;94;25;0;25
2B015;94;25;0;25
2B016;94;551;0;551
2B020;94;598;15;613
2B023;94;115;2;117
2B025;94;84;2;86
2B029;94;294;3;297
2B030;94;132;4;136
2B033;94;48503;695;49198
2B034;94;671;9;680
2B036;94;88;0;88
2B037;94;7810;126;7936
2B039;94;225;2;227
2B042;94;8832;141;8973
2B043;94;1624;40;1664
2B045;94;66;0;66
2B046;94;155;3;158
2B047;94;272;3;275
2B049;94;2461;29;2490
2B050;94;5774;82;5856
2B051;94;73;0;73
2B052;94;20;0;20
2B053;94;19;2;21
2B054;94;188;4;192
2B055;94;121;1;122
2B057;94;317;10;327
2B058;94;318;1;319
2B059;94;108;1;109
2B063;94;30;1;31
2B067;94;34;0;34
2B068;94;26;0;26
2B069;94;105;1;106
2B072;94;54;1;55
2B073;94;107;0;107
2B074;94;404;6;410
2B075;94;70;2;72
2B077;94;696;5;701
2B078;94;28;1;29
2B079;94;490;1;491
2B080;94;142;1;143
2B081;94;42;0;42
2B082;94;40;1;41
2B083;94;159;2;161
2B084;94;234;1;235
2B086;94;189;1;190
2B087;94;2199;26;2225
2B088;94;209;5;214
2B093;94;895;32;927
2B095;94;128;3;131
2B096;94;7485;117;7602
2B097;94;55;1;56
2B101;94;80;3;83
2B102;94;77;0;77
2B105;94;116;0;116
2B106;94;12;0;12
2B107;94;155;1;156
2B109;94;235;2;237
2B110;94;70;1;71
2B111;94;51;0;51
2B112;94;232;4;236
2B113;94;56;1;57
2B116;94;28;1;29
2B120;94;5608;127;5735
2B121;94;361;5;366
2B122;94;57;0;57
2B123;94;4219;55;4274
2B124;94;210;6;216
2B125;94;54;0;54
2B126;94;69;0;69
2B134;94;3163;72;3235
2B135;94;307;2;309
2B136;94;146;2;148
2B137;94;23;0;23
2B138;94;149;2;151
2B140;94;102;0;102
2B143;94;1104;8;1112
2B145;94;209;6;215
2B147;94;113;2;115
2B148;94;6007;51;6058
2B149;94;82;1;83
2B150;94;1260;38;1298
2B152;94;848;9;857
2B153;94;117;2;119
2B155;94;47;0;47
2B156;94;23;0;23
2B157;94;29;0;29
2B159;94;81;1;82
2B161;94;65;0;65
2B162;94;703;11;714
2B164;94;23;0;23
2B165;94;332;6;338
2B166;94;632;5;637
2B167;94;425;14;439
2B168;94;1972;42;2014
2B169;94;981;10;991
2B170;94;109;2;111
2B171;94;34;1;35
2B172;94;577;7;584
2B173;94;253;3;256
2B175;94;108;2;110
2B176;94;73;2;75
2B177;94;59;2;61
2B178;94;75;2;77
2B179;94;64;0;64
2B180;94;78;1;79
2B182;94;256;2;258
2B183;94;94;2;96
2B184;94;89;1;90
2B185;94;1781;14;1795
2B187;94;133;1;134
2B188;94;533;9;542
2B190;94;183;5;188
2B192;94;151;1;152
2B193;94;601;3;604
2B194;94;26;0;26
2B195;94;124;1;125
2B199;94;184;5;189
2B201;94;197;1;198
2B202;94;23;0;23
2B205;94;876;12;888
2B206;94;37;0;37
2B207;94;3370;40;3410
2B208;94;108;0;108
2B210;94;117;0;117
2B213;94;63;0;63
2B214;94;22;0;22
2B216;94;19;0;19
2B217;94;41;3;44
2B218;94;98;3;101
2B219;94;82;1;83
2B220;94;133;3;136
2B221;94;16;0;16
2B222;94;38;0;38
2B223;94;502;3;505
2B224;94;654;11;665
2B225;94;100;2;102
2B226;94;59;1;60
2B227;94;34;1;35
2B229;94;350;0;350
2B230;94;109;5;114
2B231;94;105;6;111
2B233;94;167;2;169
2B234;94;18;0;18
2B235;94;84;0;84
2B236;94;181;3;184
2B238;94;210;8;218
2B239;94;214;11;225
2B241;94;31;1;32
2B242;94;697;13;710
2B243;94;42;0;42
2B244;94;42;0;42
2B245;94;42;1;43
2B246;94;191;1;192
2B248;94;42;1;43
2B250;94;150;0;150
2B251;94;3667;40;3707
2B252;94;183;2;185
2B255;94;42;0;42
2B256;94;26;0;26
2B257;94;158;0;158
2B260;94;156;3;159
2B261;94;538;11;549
2B263;94;69;5;74
2B264;94;62;1;63
2B265;94;360;6;366
2B267;94;45;3;48
2B273;94;44;5;49
2B274;94;93;1;94
2B275;94;71;2;73
2B277;94;337;3;340
2B280;94;114;0;114
2B281;94;1157;9;1166
2B283;94;722;13;735
2B286;94;873;8;881
2B287;94;142;0;142
2B289;94;117;0;117
2B290;94;285;4;289
2B291;94;34;1;35
2B292;94;71;2;73
2B293;94;210;2;212
2B296;94;134;5;139
2B297;94;57;0;57
2B298;94;1681;19;1700
2B299;94;105;1;106
2B301;94;57;1;58
