voie;id_bien;type_de_voie;id_no_voie
PABLO PICASSO;15853;AV;6
DU PRESIDENT KENNEDY;15854;RUE;14
MAURICE RAVEL;15855;AV;2
GAMBETTA;15856;RUE;13
EUGENE RENAULT;15857;RUE;28
DU GENERAL LECLERC;15858;AV;19
DES ECOLES;15859;RUE;10
DE PARIS;15860;RUE;139
DU DAUPHINE;15861;VLA;1
LE BULOZ;15862;;5208
DE LA FLAUDIERE;15863;RUE;9
DES FRERES OLIVIER;15864;AV;1
MONT JOLI;15865;AV;13
CHASTILLON;15866;;5501
DES ORTAS;15867;CHE;129
DE LA PLAGE   (PLAGE);15868;MAIS;242
AUGUSTIN AUBERT;15869;RUE;126
DES NOVETS;15870;RUE;5334
DES PRISES DE GIRAUD;15871;CHE;1
DES DAMES;15872;CRS;22
JACQUES BABY;15873;RUE;186
DU PUITS DE LA CALADE;15874;RUE;3
TAFFARD;15875;RUE;8
CHATEAU DE SALLES;15876;;125
FRANCOIS MITTERRAND;15877;MAIL;60
DU MARCHE;15878;PL;2
HENRI FRENAY;15879;ALL;10
DU VERCORS;15880;RUE;57
DE LA DENT DE CROLLES;15881;ALL;125
DE LA REPUBLIQUE;15882;RUE;73
DE LA CROISETTE;15883;RTE;623
CUVIER;15884;RUE;30
DE L ETERNITE;15885;RUE;6
DU RIVAGE;15886;RUE;3
DE LA REPUBLIQUE;15887;RUE;32
DESIRE CLAUDE;15888;RUE;47
GUY COLOMBET;15889;RUE;4
PARMENTIER;15890;RUE;33
DE ST SEBASTIEN;15891;RTE;3
BONNE LOUISE;15892;RUE;8
DES PRELUDES;15893;AV;36
DE L AIGLON;15894;RUE;10
DU PARC;15895;RUE;5239
DE LA LIBERTE;15896;AV;115
JULES JUILLET;15897;RUE;26
DE LA MER;15898;BD;60
LES CYCLADES;15899;RES;9001
LES FLOCONS D'ARGENT;15900;RES;5326
RECLUS;15901;FG;54
DE LA REPUBLIQUE;15902;AV;20
DES ALPES;15903;RUE;5
DES PETITS CARREAUX;15904;RUE;12
HENRI BARBUSSE;15905;RUE;56
DU DRAGON;15906;RUE;28
DU DESIR;15907;PAS;36
LOUIS BRAILLE;15908;RUE;23
PASCAL;15909;RUE;40
JOBBE DUVAL;15910;RUE;17
LECOURBE;15911;RUE;283
DES TERNES;15912;AV;62
DE PRONY;15913;RUE;101
DARCET;15914;RUE;20
DE SAINT OUEN;15915;AV;25
ROBERT;15916;IMP;7
CLAVEL;15917;RUE;27
DAVOUT;15918;BD;123
RENE BAHEUX;15919;RUE;32
DU CHEF ST JEAN;15920;RUE;1
DES AMETHYSTES;15921;ALL;6
DE BELFORT;15922;RUE;6
DE DREUX;15923;RUE;20
BASSE;15924;RUE;27
GABRIEL PERI;15925;RUE;40
MARECHAL FOCH;15926;AV;110
ANTONIN DELZERS;15927;RUE;11
PORTALIS;15928;RUE;9
ANDRE LEOTARD;15929;AV;384
DE REPENTANCE;15930;CHE;654
DES ECOLES;15931;BD;820
DE LA MER;15932;AV;22
EDMOND ROSTAND;15933;RUE;9
DE LA LIBERATION;15934;RUE;13
DU MARECHAL GALLIENI;15935;RUE;5
DE PARIS;15936;RUE;33
DES ROSES;15937;ALL;30
DU BARON DE NIVIERE;15938;RUE;16
PIERRE LOTI;15939;RUE;28
JEAN JAURES;15940;AV;72
DE L EGLISE;15941;RUE;10
ANATOLE FRANCE;15942;AV;8
DES COTES D AUTY;15943;RUE;24
JEAN JAURES;15944;RUE;98
CHARLES DE GAULLE;15945;AV;88
DE VILLIERS;15946;RUE;37
DE LA FRATERNITE;15947;RUE;59
DU MARECHAL FOCH;15948;BD;103
DU PROFESSEUR CADIOT;15949;AV;14
GALLIENI;15950;BD;23
PIERRE BROSSOLETTE;15951;AV;78
DE L EPINETTE;15952;RUE;7
MONTGOLFIER;15953;VLA;1
DE MONTALEAU;15954;RUE;5
DE CERCAY;15955;RUE;3
GUSTAVE CAILLEBOTTE;15956;RUE;1
LES ESTUDOMS;15957;RES;
MARECHAL JOFFRE;15958;BD;22
PLANE;15959;RUE;28
DES ORANGERS;15960;AV;13
DE GRASSE;15961;AV;77
VAL DU CAREI;15962;PROM;46
DE BELLET;15963;RTE;245
DES PONCHETTES;15964;RUE;14
PASTEUR;15965;AV;210
ARISTIDE BRIAND;15966;AV;242
DE DRAGUIGNAN;15967;RTE;366
DU SOLEIL GR EUCALYPTUS;15968;HAM;9001
GEORGES CORNEAU;15969;AV;10
LA GRANDE VOILE;15970;RES;3
AYGUADES DE PECH ROUGE;15971;AV;36
ANTOINE FUET;15972;RUE;97
DE L ABBE CABROL;15973;AV;12
CLOS BEAUCHAMP;15974;VC;9009
DE SAINTE MARGUERITE;15975;BD;40
HENRY MILLET;15976;RUE;5
DE LA CHAUSSEE;15977;RUE;41
DU CHANCELIER;15978;RUE;11
RES SUPER DEAUVILLE;15979;VC;9006
PASTEUR;15980;RUE;10
FRANCK LAPEYRE;15981;RUE;7
FRANCOIS MITTERRAND;15982;AV;96
DU GRAND MAZIERES;15983;CHE;6
DE LA REPUBLIQUE;15984;PL;12
CHAUVEAU LAGARDE;15985;RUE;1
DE LA COURONNE;15986;RUE;7
DES PETITS SAULTS;15987;IMP;4
PARC DE LANN ROHOU;15988;;6
COTI;15989;;5023
DU PALAIS DE LA MER;15990;AV;299
JEAN LASSERRE;15991;AV;1
DES COQUILLAGES;15992;AV;270
DES MARINES;15993;RTE;2
DES BENEDICTINS;15994;RUE;11
DE LOGRIAN;15995;RTE;5869
THIERS;15996;RUE;1
GASPARD PHILIPPE;15997;RUE;31
DE BOURBON;15998;HAM;9057
SAINT JACQUES;15999;RES;9001
DES TULIPES;16000;ALL;9
DES GORGES D HERIC;16001;RUE;20
ALEXANDRA DAVID-NEEL;16002;RUE;64
GRAND RUE MARIO ROUSTAN;16003;RUE;15
JOLIOT CURIE;16004;BD;29
DE MARVILLE;16005;AV;23
DE LA MUZELLE DE VENOSC;16006;AV;112
DU MARECHAL MAUNOURY;16007;AV;68
VAUBAN;16008;BD;1
EDOUARD VAILLANT;16009;RUE;1
DES AMANDINES;16010;AV;13
PHILIBERT;16011;IMP;14
ALBERT EINSTEIN;16012;BD;1
DU MORVAN;16013;RUE;23
DES NARCISSES;16014;ALL;6
DE LA TONNELLE;16015;RUE;16
JEAN MOULIN;16016;RUE;18
DU GENERAL PATTON;16017;RUE;77
CLAUDE NOUGARO;16018;RUE;1
D ARVOR;16019;AV;86
GAMBETTA;16020;RUE;2
GUYNEMER;16021;AV;81
DU CHANCELIER ADENAUER;16022;AV;6
SAINT JEAN;16023;RUE;44
JEAN MOULIN;16024;AV;9
DU PONT NEUF;16025;RUE;5
EDOUARD MILLAUD;16026;AV;46
MAGENTA;16027;RUE;12
MOULOUDJI;16028;RUE;2
DU 24 MARS 1852;16029;RUE;32
DES TUILERIES;16030;RUE;33
DE BEAUNE;16031;RTE;7
DE LA FRASSE;16032;RTE;1757
DE LA TRINITE;16033;PAS;1
DE CLERY;16034;RUE;43
SAINT MICHEL;16035;BD;147
DE RENNES;16036;RUE;65
BEAUCOUR;16037;AV;11
HAUSSMANN;16038;BD;192
DE LIEGE;16039;RUE;10
SAINT LAZARE;16040;RUE;22
DE VALMY;16041;QUAI;95
DE LA FONTAINE AU ROI;16042;RUE;50
DE NEMOURS;16043;RUE;21
PASTEUR;16044;RUE;8
DE CHARONNE;16045;BD;109
DE LA NATION;16046;PL;11
MOREAU;16047;RUE;16
CROZATIER;16048;RUE;44
VINCENT AURIOL;16049;BD;49
SAINT JACQUES;16050;BD;12
ADOLPHE FOCILLON;16051;RUE;9
DU GENERAL LECLERC;16052;AV;93
BRUNE;16053;BD;129
BRUNE;16054;BD;85
DU COMMERCE;16055;RUE;74
SARASATE;16056;RUE;1
BOILEAU;16057;RUE;91
MARCEAU;16058;AV;63
GAUTHEY;16059;RUE;34
VAUVENARGUES;16060;RUE;25
JEAN JAURES;16061;AV;141
ARISTIDE BRIAND;16062;RUE;407
D ARIANE;16063;RUE;5
DE VERDUN;16064;AV;56
DE L EGLISE;16065;PL;2
DE LA REPUBLIQUE;16066;AV;32
MARTIN LUTHER KING;16067;PL;1
DE CAMARGUE;16068;IMP;1
DE BREHAT;16069;RUE;20
DE KOPRIVNICE;16070;RUE;21
ALEXANDRE 1E LOUIS BARTHOU;16071;PL;8
COSTE;16072;RUE;22
DE LA RIGOLE;16073;RUE;25
DE FOURNIGUE;16074;CHE;9717
DE LA BAIE DES ISLES;16075;AV;727
LES COTEAUX DE LA NARTELLE;16076;;9002
DES ROSSIGNOLS;16077;ALL;43
DES REMPARTS;16078;RUE;20
DE LOUYAT;16079;AV;33
ARISTIDE BRIAND;16080;BD;2
CHARLES DE GAULLE;16081;RUE;25
DE LA ROCHE BENOTTE;16082;RUE;4
DES PONTS;16083;RUE;15
DU VILLAGE;16084;RUE;1
BOILEAU;16085;RUE;49
VAN GOGH;16086;ALL;3
MOSLARD;16087;RUE;90
JEANNE D ARC;16088;RUE;2
LOUIS ROUQUIER;16089;RUE;126
BINEAU;16090;BD;135
FERNAND HERBAUT;16091;RUE;28
DE LA MARINE;16092;QUAI;17
DES TULIPES;16093;AV;70
ROUGET DE LISLE;16094;BD;26
DE PARIS;16095;RUE;131
EMILE COSSONNEAU;16096;AV;86
MONTGOLFIER;16097;RUE;11
DOC ANTOINE LACROIX;16098;AV;15
DES TILLEULS;16099;AV;35
DE L EPINETTE;16100;RUE;14
DE LA FOSSE ROUGE;16101;RUE;26
D ATTILLY;16102;AV;17
JEAN BAPTISTE BAUDIN;16103;RUE;50
MAXIMILIEN;16104;RUE;3
DES DESERTS;16105;RUE;17
ERNESTINE;16106;RUE;19
CHARLES MOIROUD;16107;RUE;18
DU PAPIER COUCHE;16108;RUE;1
DE LA FOSSE AUX BICHES;16109;RUE;1
DES CLOSEAUX;16110;RUE;1
BONNE RENCONTRE;16111;RUE;9
DU BOIS BOULOGNE;16112;RES;9007
DES ORMES;16113;RUE;4
DE PARIS;16114;AV;43
CLAUDE BERNARD;16115;AV;9110
DE LA REPUBLIQUE;16116;RUE;123
DE LA CROIX DES PLANTES;16117;RUE;17
PIERRE GUINARD;16118;RUE;2
DES OLIVIERS CAP ESTEREL;16119;ALL;70
LEMERAY;16120;AV;8
DE LA MER;16121;RTE;495
PARMENTIER;16122;RUE;2
DE FABRON;16123;AV;21
VINCENT D INDY;16124;RUE;1
LES FLEURYNES;16125;RES;187
DE LA BONANCE;16126;PL;160
JEAN MAINTENON;16127;RUE;2
HENT KEROUANDENER;16128;;2
DES COMTESSES;16129;RUE;56
LES COLLINES DU RICANTO;16130;RES;
CARDINAL FESCH;16131;RUE;26
CAMILLE DIGNAC;16132;RUE;2
DANIEL FOURNIER;16133;RUE;15
LAS AGASSAS (RUE DES PIES);16134;CAE;9
NAPOLEON;16135;RTE;3789
DU POMARIN;16136;RUE;41
DU PETIT PLAN;16137;RTE;5633
LES PROVENCALES;16138;ALL;9
DE LA CHEMINEE MORIN;16139;ALL;70
ROUSSIN;16140;RUE;10
SAINT WAAST;16141;RUE;10
DU GENERAL CHANZY;16142;RUE;50
HENRI IV;16143;BD;24
FREDERIC MISTRAL;16144;AV;
EMILE ZOLA;16145;CRS;294
DE GENAS;16146;RTE;22
STE CATHERINE;16147;RUE;13
DE SEINE;16148;RUE;91
DE MAGENTA;16149;BD;118
D ENFER;16150;PAS;15
LAURISTON;16151;RUE;107
CAULAINCOURT;16152;RUE;53
JOSEPH DE MAISTRE;16153;RUE;46
DES ANNELETS;16154;RUE;6
SENARD;16155;RUE;3
SAINT VIVIEN;16156;PL;1
DES MARRONNIERS;16157;AV;3
JEAN GABIN;16158;RUE;45
DU PROFESSEUR TUFFIER;16159;RUE;19
JEAN CLAUDE MARY;16160;RUE;1
DE NOAILLES;16161;RUE;20
CLEMENT ADER;16162;AV;5
ROUSSEAU;16163;RUE;51
MIRABEAU;16164;RUE;79
ST VINCENT;16165;ALL;9003
JEAN JAURES;16166;AV;23
HYPPOLITE MEGE MOURRIES;16167;BD;66
DE LA FONT DES FABRE;16168;RUE;248
DES NENUPHARS;16169;RUE;42
DES CHARPENTIERS;16170;RUE;2
COTE DE MOULIN;16171;;30
DU DOCTEUR VIGNES;16172;RUE;32
ALBERT CAMUS;16173;RUE;36
AMBROISE PARE;16174;RUE;17
ARMAND SILVESTRE;16175;RUE;183
JULES PARENT;16176;RUE;14
DE LA MELONNIERE;16177;RUE;20
DE LA HALLE;16178;RUE;7
DE LA HALLE;16179;RUE;7
DE LA HALLE;16180;RUE;7
GRANDE RUE;16181;GR;29
ST CHARLES;16182;RUE;4
MAURICE DALESME;16183;RUE;10
DES REVENNES;16184;RUE;6
L ESTEREL;16185;AV;24
DE GRASSE;16186;AV;85
DU GUET;16187;RUE;6
DE BELGIQUE;16188;AV;14
DE STRASBOURG;16189;RUE;2
DES EXALS;16190;AV;6
LE BARBEROUSSE;16191;RES;3
APHRODITE LA VOIE D'EAU;16192;RES;9003
DES ARENES;16193;RUE;29
THIERS;16194;RUE;1
LE GENOIS I;16195;RES;66
DE LA COTE D ARGENT;16196;AV;44
DE LA REPUBLIQUE;16197;PL;23
MARCAIS MARTIN;16198;RUE;27
DE SETUBAL;16199;SQ;13
DE CORNILLON;16200;RUE;7
ROUGET DE LISLE;16201;RUE;20
CONDAMINE;16202;;1
DU GUE;16203;RUE;11
ALFRED BRUNEAU;16204;AV;43
NATIONALE;16205;RUE;831
FLACHET;16206;RUE;41
DE LA BERTHAUDIERE;16207;CHE;34
DES TERREAUX;16208;PL;8
DE L HOTEL DE VILLE;16209;PL;22
DES FRANCS BOURGEOIS;16210;RUE;4
DE LA CLEF;16211;RUE;44
DE LA CLEF;16212;RUE;5
VANEAU;16213;RUE;69
JEAN PIERRE TIMBAUD;16214;RUE;8
TITON;16215;RUE;2
DIDOT;16216;RUE;117
DOMBASLE;16217;RUE;60
HOUDART DE LAMOTTE;16218;RUE;6
CARDINET;16219;RUE;42
LAGORSSE;16220;RUE;44
LABELONYE;16221;RUE;24
FELICIEN DAVID;16222;RUE;10
DES BOCAGES;16223;ALL;45
DE LA PRISON;16224;RUE;6
GRAND RUE;16225;GR;51
DR MARCEL ARMANET;16226;AV;184
FRONT DE MER;16227;BD;2218
DES PRES;16228;AV;2
PIERRE;16229;IMP;86
CURET BAS;16230;RUE;730
DE LA GARE;16231;AV;6
PASTEUR;16232;RUE;2
DE LA LIBERATION;16233;RUE;22
DU COMMERCE;16234;RUE;13
ESTIENNE D ORVES;16235;RUE;43
DE VERDUN;16236;RUE;2
VOLTAIRE;16237;BD;138
PIERRE BROSSOLETTE;16238;AV;84
CHAUVEAU;16239;RUE;28
GAMBETTA;16240;RUE;1
DE LA DIVISION LECLERC;16241;AV;29
MAXIME GORKI;16242;BD;17
DE VOUVRAY;16243;RTE;392
DE LA CASINETTE;16244;ALL;33
FRONT DE NEIGE;16245;;5704
DE FRANCE;16246;PTE;13
PAUL MORILLOT;16247;RUE;11
DES PINS;16248;AV;30
DE BIZET;16249;CHE;6
DU GEN DE GAULLE;16250;RUE;30
EUGENE PELLETAN;16251;RUE;5
DU JARDIN BOTANIQUE;16252;RUE;1
DES EGLANTIERS;16253;RUE;13
DE ROCHELONGUE;16254;RTE;223
MOZART;16255;RUE;39
DU MARCHE;16256;RUE;17
GRANDE RUE;16257;GR;52
DE CHAMBORD;16258;RUE;3
DU COL FOUREST;16259;RUE;22
D ISDES;16260;RTE;7
DES CAPUCINS D OFFARD;16261;RUE;14
GOLF SAINT LAURENT;16262;;5794
NUNGESSER ET COLI;16263;RUE;15
DELS HORTS;16264;CAMI;14
GEN DE GAULLE;16265;AV;23
DE GRANDVAUX;16266;CHE;1
DU BAYARD;16267;RUE;101
EDOUARD VAILLANT;16268;RUE;22
STE CATHERINE;16269;RUE;13
RENE LEYNAUD;16270;RUE;11
DE BELLEVUE;16271;RUE;39
DES COTES;16272;BD;7
D ANNEMASSE;16273;RTE;107
DES CIMES;16274;IMP;4
SAINT DENIS;16275;RUE;163
DES ECOUFFES;16276;RUE;24
DE QUATREFAGES;16277;RUE;14
CLAUDE BERNARD;16278;RUE;59
DU FOUR;16279;RUE;41
DE MALTE;16280;RUE;52
JULES VALLES;16281;RUE;3
DAUMESNIL;16282;AV;46
DE CHOISY;16283;AV;213
FALGUIERE;16284;RUE;72
POUSSIN;16285;RUE;26
PETRARQUE;16286;RUE;17
PHILIBERT DELORME;16287;RUE;22
DE CLICHY;16288;AV;99
DE CLICHY;16289;AV;81
DES TROIS FRERES;16290;RUE;41
DE CRIMEE;16291;RUE;119
PARMENTIER;16292;RUE;27
GRANDE;16293;RUE;138
DE L AQUEDUC;16294;ALL;7
DES GRANDS CLOS;16295;ALL;3
ALBERT EINAUDI;16296;RUE;58
GEORGES BELJEAN;16297;RUE;2
ST JEAN DE BEAUREGARD;16298;RUE;4
JULES GUESDE;16299;RUE;2
OLOMOUC;16300;PL;16
CAMILLE PELLETAN;16301;RUE;49
SAULNIER;16302;RUE;15
DE LA REVOLUTION;16303;RUE;50
FRANCOIS RABELAIS;16304;PL;2
DU DOCTEUR FLAMENT;16305;AV;16
FOCH;16306;AV;16
DE PARIS;16307;RUE;49
VERMONT POLYCARPE;16308;RUE;63
DU MARTINET;16309;CHE;120
DES MARTYRS;16310;AV;6
PAUL DOUMER;16311;AV;14
DE FRANCE;16312;PTE;61
G CLEMENCEAU;16313;AV;37
DE GRENOBLE;16314;RTE;48
DU MOULIN;16315;RUE;8
FAHNESTOCK;16316;COR;834
PDT DOUMERGUE;16317;RUE;20
PASTEUR;16318;PL;11
OMER SARRAUT;16319;BD;1
DE LA CONDAMINE;16320;AV;275
DU GEN DE GAULLE;16321;RUE;46
DE BRANNE;16322;AV;28
DES CHANDELLES;16323;RUE;3
DU CADRAN;16324;RUE;2
DES TUILIERS;16325;PL;14
DE PARIS;16326;AV;135
DES IFS;16327;ALL;1
PAUL GAUGUIN;16328;AV;6
MAL JOFFRE;16329;RUE;63
MAURICE SIBILLE;16330;RUE;3
DE LA MARINE DE LOIRE;16331;RUE;27
MONTLABOUR;16332;ALL;1
CAZIN;16333;RUE;11
CLOVIS;16334;RUE;35
DE LA CARNOY;16335;RUE;175
DES HETRES;16336;RUE;1
ARTHUR RIMBAUD;16337;SQ;6
CLAUDE BERNARD;16338;PL;90
ALFRED BRINON;16339;RUE;15
DU GEN BROSSET;16340;RUE;32
LAURENCIN;16341;RUE;3
VITTON;16342;CRS;68
VILLON;16343;RUE;67
DE LOVERCHY;16344;AV;41
BOSQUET;16345;AV;56
DE ROBIAC;16346;SQ;4
MONCEY;16347;SQ;7
DES VINAIGRIERS;16348;RUE;55
JULES VALLES;16349;RUE;3
PHILIPPE AUGUSTE;16350;AV;18
NATIONALE;16351;RUE;86
DU MAINE;16352;AV;202
D ALLERAY;16353;RUE;69
ERNEST RENAN;16354;RUE;15
POUSSIN;16355;RUE;21
DE BEAUSEJOUR;16356;BD;23
PIERRE DEMOURS;16357;RUE;87
LEGENDRE;16358;RUE;127
DU DR PAUL BROUSSE;16359;RUE;10
JEAN JAURES;16360;AV;151
DE MOUZAIA;16361;RUE;55
SAINT FARGEAU;16362;RUE;28
VICTOR HUGO;16363;RUE;17
DE LA REPUBLIQUE;16364;AV;49
GEORGES BOUCREUX;16365;RUE;3
ARISTIDE BRIAND;16366;RUE;3
JEAN MOULIN;16367;AV;102
YVETTE ET MAURICE GENEST;16368;ALL;10
RES PARC DU CHATEAU;16369;;14
JEAN JAURES;16370;AV;13
CLEMENT ADER;16371;AV;45
PHILIPPE CHAUVIER;16372;PL;5324
DES PLATANES;16373;AV;123
AMIRAL COLLET;16374;AV;10
ANATOLE FRANCE;16375;ALL;2
DE L AVENIR;16376;RUE;38
DE L ILE MARANTE;16377;ALL;13
DU BOIS DE BOULOGNE;16378;RUE;43
D AULNAY;16379;RUE;225
DU PARC;16380;AV;2
DU MARECHAL FOCH;16381;AV;23
ROBERT DESNOS;16382;RUE;5
CARNOT;16383;RUE;5
GASTON MONNERVILLE;16384;RPT;
DE LA ROCHETTE;16385;RUE;232
VARANFRAIN;16386;RUE;9
DU PRESIDENT WILSON;16387;BD;80
D OLIVETUM;16388;AV;14
DE DUNKERQUE;16389;RUE;4
DU DOC ROUX;16390;BD;5
DUBOUCHAGE;16391;BD;10
DE TERRON;16392;CHE;73
DE FRANCE;16393;AV;9
DES CIGALES;16394;ALL;300
DEPARTEMENTALE 6085;16395;RTE;640
EDITH DUHAMEL;16396;RUE;7
LES SENILLADES;16397;RES;14
DE LASSAY;16398;RUE;5754
SAINTE ANNE;16399;BD;9
JEAN SEBASTIEN BACH;16400;RUE;19
D AGUESSEAU;16401;RUE;40
RES LE FRANCE;16402;VC;9005
RONSARD;16403;RUE;17
DE L ILE D OR;16404;RUE;2
DE LA LIBERTE;16405;BD;14
D ARGENCE;16406;RUE;34
JEAN MOULIN;16407;RUE;3
DE LA FERTE;16408;RUE;12
HAMEAUX DE PROPRIANO;16409;;9001
FREDERIC MISTRAL;16410;AV;2
FRANKLIN ROOSEVELT;16411;AV;5
PETIT PONT;16412;IMP;1
BESNARD;16413;ALL;8
RAOUL BONNECAZE;16414;AV;3
DU PUITS;16415;RUE;6
DES ECUREUILS;16416;ALL;198
DENFERT ROCHEREAU;16417;RUE;11
VICTOR HUGO;16418;AV;30
ARGHALIER;16419;RUE;1
LE PONANT;16420;RES;
DES ELYSEES;16421;AV;13
DE SEVIGNE;16422;BD;6
DE BELGRADE;16423;RUE;21
FRANCOIS PEYRON;16424;RUE;52
DU LOGIS NEUF;16425;CHE;14
LACHEZE;16426;BD;12
PARADIS;16427;RUE;2
DE LA BRANCHOIRE;16428;AV;4
MARIE STUART;16429;BD;26
GUSTAVE RICHARD;16430;RUE;6
DU MAIRE;16431;CHE;6
GENERAL LECLERC;16432;AV;264
DU GAL DE GAULLE;16433;AV;102
JOSEPH LE BRIX;16434;RUE;29
PLANCHE EPINOY;16435;RES;9003
DE LA BOISERIE;16436;RUE;4
DU SENATEUR GIRARD;16437;AV;13
LEON BLUM;16438;RUE;142
DE BETHENCOURTEL;16439;RUE;3
DE LA BOULEAUTIERE;16440;AV;17
DE PAU;16441;RUE;36
RIVES DE L ADOUR;16442;RES;9001
HIPPOLYTE TIXADOR;16443;BD;34
CHARLES DEPERET;16444;AV;300
JOSEPH LOUIS DUC;16445;RUE;13
FRANCIS DE PRESSENSE;16446;RUE;49
DE BRUXELLES;16447;RUE;23
MARGUERITE;16448;RUE;20
MEYNIS;16449;RUE;1
DU CHARIOT D OR;16450;RUE;22
DE MARSEILLE;16451;RUE;81
PIERRE BOURDEIX;16452;RUE;17
DU MONT D OR;16453;RUE;19
DE COTE ROUSSE;16454;RUE;97
COSTA DE BEAUREGARD;16455;RUE;401
DES PASSERELLES;16456;RUE;4
DE LA CHAPELLE (MORNEX);16457;CHE;104
DES BOULEAUX;16458;IMP;11
MONTMARTRE;16459;RUE;87
TIQUETONNE;16460;RUE;7
DUPETIT THOUARS;16461;CITE;9
MAZARINE;16462;RUE;38
DE VERNEUIL;16463;RUE;34
DE SEVRES;16464;RUE;52
LA GRANGE AUX BELLES;16465;RUE;35
LACHARRIERE;16466;RUE;24
DE WATTIGNIES;16467;RUE;58
DAGORNO;16468;RUE;10
TAINE;16469;RUE;29
DE CHARENTON;16470;RUE;44
DU BANQUIER;16471;RUE;19
PONSCARME;16472;RUE;2
D ITALIE;16473;AV;91
DU MOULIN DES PRES;16474;RUE;24
DU SAINT GOTHARD;16475;RUE;8
DU GENERAL LECLERC;16476;AV;69
HENRI REGNAULT;16477;RUE;2
AUGUSTE RENOIR;16478;SQ;1
BAUSSET;16479;RUE;7
EMILE DUCLAUX;16480;RUE;9
DE SUFFREN;16481;AV;62
LACORDAIRE;16482;RUE;14
JOUVENET;16483;RUE;20
JOUVENET;16484;RUE;17
LEKAIN;16485;RUE;7
DE LA POMPE;16486;RUE;3
COUSTOU;16487;RUE;11
DE CRIMEE;16488;RUE;95
PIXERECOURT;16489;RUE;62
PELLEPORT;16490;RUE;20
DES GATINES;16491;RUE;25
DES GUINANDIERS;16492;ESP;14
PASTEUR;16493;RUE;7
DE PONTAULT;16494;RUE;6
SUZANNE VALADON;16495;SQ;12
SUZANNE VALADON;16496;SQ;12
DES BASSES GAUDINES;16497;RUE;14
DU VALLON;16498;AV;2
SOPHIE DE GROUCHY;16499;RUE;12
PIERRE GOUJON;16500;PL;6
HENRI COCHET;16501;RUE;6
DES PERRAYADES;16502;SQ;7
LENOTRE;16503;RES;2
DE LA PAIX;16504;PL;1
PAUL GAUGUIN;16505;RUE;3
DE LA MANCENQUE;16506;CHE;265
MAL LECLERC;16507;AV;90
ANDRE LEOTARD;16508;AV;1096
HECTOR BERLIOZ;16509;BD;75
NOCART;16510;AV;18
LA MADRAGUE;16511;;9205
DES BARELLES;16512;CHE;367
DU CAFE NOIR;16513;RUE;8
VALENTIN;16514;AV;148
DES PAYS DE MONTS;16515;AV;3
DES PIGNONS;16516;ALL;33
DES VIEILLES BOUCHERIES;16517;RUE;7
ALBERT CAMUS;16518;RUE;14
DES PENITENTS BLANCS;16519;RUE;27
LEON BLUM;16520;RUE;4
CHARLES DE GAULLE;16521;RUE;155
DES 3 FAUCHETS;16522;RUE;3
SAINT MARTIN;16523;RUE;7
PIERRE LOTI;16524;RUE;20
GAY LUSSAC;16525;RUE;22
DE PARIS;16526;AV;2
HUNTZIGER;16527;RUE;1
DU MARECHAL JOFFRE;16528;RUE;104
RAYMOND RIDEL;16529;RUE;117
GAMBETTA;16530;AV;67
DES GRAVIERS;16531;RUE;9
LEON BLUM;16532;SQ;6
HENRI DUNANT;16533;RUE;28
DE LA MELONNIERE;16534;RUE;15
RAFFIN;16535;RUE;2
FAIDHERBE;16536;ALL;15
DU GEN DE GAULLE;16537;AV;21
ANDRE TOUTAIN;16538;AV;11
DU POTAGER;16539;RUE;7
DUMOTEL;16540;AV;52
ST PIERRE;16541;VLA;12
HENRI MARTIN;16542;RUE;26
DU GENERAL LECLERC;16543;AV;96
DU 11 NOVEMBRE 1918;16544;RUE;83
DE BRIE;16545;RUE;34
DAGOBERT;16546;RUE;9
DE LA SOURCE;16547;AV;7
DES HAUTES BORNES;16548;RUE;31
TALUS DU COURS;16549;RUE;5
CHARLES NOEL;16550;RUE;7
DU DONJON;16551;RUE;21
ETIENNE BAST;16552;RUE;41
DE DIANE;16553;RUE;13
ROBERT BRANCHARD;16554;RUE;5
AUGUSTE ET ANDRE ROUZEE;16555;RUE;43
GALANDE;16556;RUE;50
DE PARIS;16557;RUE;49
CARNOT;16558;RUE;51
DES MONTS DESSUS;16559;CHE;961
DES CEDRES;16560;AV;2
DES PRESSES;16561;CHE;11
MARECHAL LYAUTEY;16562;AV;9
1-6-1907 00:00;16563;PL;4
LA GRANDE VOILE;16564;RES;3
NATIONAL;16565;BD;24
DES DAMES;16566;BD;84
BEAUVALLON LES CEDRES;16567;;9001
DE BELFORT;16568;RUE;53
DE SAINT CYPRIEN;16569;DOM;5839
DU MEDOC;16570;CRS;127
DU BOURDIEU;16571;RTE;21
SOCRATE;16572;RUE;41
LANCELOT;16573;RES;9001
LE NEPTUNE II;16574;RES;9151
LA CROIX DE LA MISSION;16575;;9010
VICTOR DE LAPRADE;16576;RUE;15
MARGUERITE YOURCENAR;16577;RUE;405
DES CARNAVALIERS;16578;RUE;12
DE BELLEVILLE;16579;RUE;14
DU MASSACRE;16580;BD;4
DE LA TRAQUETTE;16581;RUE;4
DE BEAUVAIS;16582;RUE;17
EMILE ZOLA;16583;RUE;85
DAUMIER;16584;RUE;5
LAGREOU;16585;RUE;31
DES MAGNOLIAS;16586;AV;2
JEAN MARIE CHARVIEUX;16587;RUE;11
DE PARIS;16588;RTE;56
