id_bien;id_commune;type_local;surface_carrez;surface_reelle;nombre_pieces;surface_terrain
14272;91228;Maison;113,63;103;5;
14273;91359;Appartement;35,19;35;2;
14274;91521;Appartement;32,42;30;1;
14275;91573;Maison;56,1;58;3;
14276;91600;Appartement;30,83;32;2;
14277;91657;Appartement;34,39;33;2;
14278;91689;Appartement;46,32;46;2;
14279;92004;Appartement;37,19;36;2;
14280;92023;Appartement;80,3;80;4;
14281;92026;Appartement;54,33;28;1;
14282;92040;Appartement;38,1;46;2;
14283;92040;Appartement;27,86;28;1;
14284;92049;Appartement;56,83;60;3;
14285;92051;Appartement;271,85;270;8;
14286;92062;Appartement;109,2;91;4;
14287;92062;Appartement;68,08;67;3;
14288;92063;Appartement;64,54;64;4;
14289;92075;Appartement;15,51;18;1;
14290;93048;Appartement;93,27;94;5;
14291;93064;Appartement;17,2;19;1;
14292;93071;Maison;84,74;71;4;
14293;93077;Appartement;61,57;23;2;
14294;94002;Appartement;59,81;56;3;
14295;94003;Appartement;114,58;83;4;
14296;94003;Appartement;33,67;34;2;
14297;94011;Appartement;60,02;60;3;
14298;94015;Appartement;21,29;20;1;
14299;94017;Appartement;63,09;64;4;
14300;94017;Appartement;50,03;48;3;
14301;94021;Appartement;68,57;71;3;
14302;94041;Appartement;69,8;69;3;
14303;94041;Appartement;65,68;63;4;
14304;94046;Appartement;79,85;81;4;
14305;94052;Appartement;70,56;71;3;
14306;94068;Appartement;37,7;37;2;
14307;94068;Appartement;18,06;25;1;
14308;94076;Appartement;67,55;68;3;
14309;94078;Appartement;53,31;70;3;
14310;94080;Appartement;38,38;35;2;
14311;94080;Appartement;64,52;64;3;
14312;95127;Maison;90,1;85;4;
14313;95127;Appartement;52,57;53;2;
14314;95252;Appartement;82;82;4;
14315;95268;Appartement;55,31;55;3;
14316;973309;Appartement;21,05;28;1;
14317;01033;Appartement;88,83;88;4;
14318;01034;Appartement;38,67;39;2;
14319;01160;Appartement;56,96;57;2;
14320;01281;Appartement;113,52;113;4;
14321;02168;Appartement;57,74;58;3;
14322;06012;Appartement;70,18;71;2;
14323;06033;Appartement;91,8;91;5;
14324;06065;Maison;110,5;123;5;
14325;06070;Appartement;29,04;28;1;
14326;06071;Appartement;52,6;60;2;
14327;06083;Appartement;67,21;67;3;
14328;06088;Appartement;67,6;65;3;
14329;06088;Appartement;42,7;44;2;
14330;06088;Appartement;36,43;36;1;
14331;07102;Appartement;56,49;56;3;
14332;07102;Maison;115;100;5;440
14333;13002;Appartement;59,72;55;3;
14334;13005;Appartement;91,17;91;5;
14335;13022;Appartement;48,31;48;2;
14336;13028;Appartement;40,53;44;2;
14337;13202;Appartement;21,23;48;2;
14338;13202;Appartement;22,7;17;1;
14339;13204;Appartement;45,12;42;2;
14340;13204;Appartement;31,05;30;1;
14341;13204;Appartement;22,8;20;1;
14342;13208;Appartement;37,68;37;2;
14343;13208;Appartement;108,84;105;4;
14344;13213;Maison;79,5;77;4;
14345;13213;Appartement;50,01;50;4;
14346;13214;Appartement;55,63;66;4;
14347;13214;Appartement;27,53;27;2;
14348;13215;Appartement;63,07;82;4;
14349;14699;Appartement;31,57;31;1;
14350;14754;Appartement;31,01;31;2;
14351;17300;Appartement;37,86;39;1;
14352;17421;Appartement;815;81;3;
14353;25056;Appartement;41,84;48;2;
14354;28134;Appartement;61,83;62;2;
14355;28229;Appartement;83,56;86;4;
14356;2A004;Appartement;78,84;75;4;
14357;2A249;Appartement;25,1;24;1;
14358;2A271;Appartement;65,15;66;3;
14359;30003;Maison;39,23;41;3;
14360;30060;Appartement;84,17;62;3;
14361;30189;Appartement;76,19;79;4;
14362;33009;Appartement;29,62;30;2;
14363;33009;Appartement;75,91;76;3;
14364;33029;Appartement;26,93;28;1;
14365;33039;Maison;58,13;60;3;
14366;33051;Maison;61,31;60;3;
14367;33063;Appartement;42,06;36;3;
14368;33063;Appartement;21,86;23;1;
14369;33063;Appartement;15,13;15;1;
14370;33063;Appartement;43,9;43;1;
14371;33063;Appartement;105,8;103;5;
14372;33063;Appartement;80,91;81;4;
14373;33192;Appartement;17,08;18;1;
14374;33203;Appartement;55;55;3;
14375;33214;Appartement;41,51;41;3;
14376;33214;Appartement;33,7;38;2;
14377;33226;Appartement;40,04;41;2;
14378;33281;Maison;78,7;80;4;
14379;33434;Appartement;41,41;42;2;
14380;33522;Appartement;64,84;64;4;
14381;33550;Appartement;44,8;44;2;
14382;34023;Appartement;19,52;19;1;
14383;34023;Appartement;19,29;21;1;
14384;34145;Appartement;101,54;50;2;
14385;34301;Appartement;67,74;68;3;
14386;35238;Appartement;9,03;29;1;
14387;35238;Appartement;80,73;80;4;
14388;35278;Appartement;42,33;43;2;
14389;38185;Appartement;67,86;68;3;
14390;38185;Appartement;50,41;49;2;
14391;38562;Appartement;51,45;54;3;
14392;42147;Appartement;72,75;70;3;
14393;42218;Appartement;192,57;198;3;
14394;42270;Maison;53,21;53;3;
14395;42275;Appartement;28,85;30;1;
14396;42279;Appartement;97,52;104;4;
14397;44055;Appartement;50,38;50;2;
14398;44109;Appartement;133,26;149;5;
14399;44109;Appartement;11,66;35;2;
14400;44109;Appartement;138,9;143;6;
14401;44109;Appartement;19,02;19;1;
14402;44116;Appartement;55,38;56;3;
14403;44184;Appartement;109,07;128;4;
14404;44211;Maison;35,76;35;2;
14405;44215;Appartement;44,2;44;2;
14406;45155;Appartement;41,04;42;2;
14407;45232;Appartement;49,28;49;2;
14408;47001;Appartement;39;39;2;
14409;47201;Maison;70,69;70;3;
14410;49007;Appartement;85,95;86;5;
14411;49323;Appartement;78,08;78;3;
14412;49331;Appartement;62,1;62;3;
14413;50403;Maison;42,52;42;3;
14414;51230;Appartement;35,81;36;2;
14415;51230;Appartement;57,09;58;3;
14416;51454;Appartement;63;65;3;
14417;54270;Maison;92,67;86;3;
14418;54280;Appartement;69,85;75;4;
14419;56034;Appartement;25,18;25;1;
14420;59178;Appartement;19,64;22;1;
14421;59220;Appartement;63,14;63;3;
14422;59360;Appartement;15;15;1;
14423;59410;Appartement;32,25;33;1;
14424;59421;Appartement;41,09;41;2;
14425;59574;Appartement;30,3;32;2;
14426;59586;Appartement;37,75;42;2;
14427;60012;Maison;64,45;53;4;
14428;60068;Appartement;70,53;69;3;
14429;60559;Maison;69,49;75;3;
14430;60612;Maison;120;122;6;
14431;62765;Appartement;26;27;1;
14432;64102;Appartement;27,82;28;2;
14433;64122;Appartement;26,24;24;1;
14434;69243;Appartement;59,8;60;3;
14435;69244;Appartement;92,02;92;4;
14436;69264;Appartement;38,57;39;2;
14437;69266;Appartement;49,06;48;2;
14438;69275;Appartement;38,54;39;1;
14439;69286;Appartement;39,54;39;1;
14440;69287;Appartement;68,28;68;3;
14441;69383;Appartement;21,12;24;1;
14442;69383;Appartement;14,17;15;1;
14443;72181;Appartement;71,98;73;3;
14444;74010;Appartement;78,78;80;4;
14445;75102;Appartement;83,47;86;3;
14446;75102;Appartement;24,52;20;1;
14447;75103;Appartement;38,13;42;1;
14448;75104;Appartement;38,16;37;2;
14449;75105;Appartement;21,37;24;2;
14450;75105;Appartement;11,45;11;1;
14451;75105;Appartement;20,67;18;2;
14452;75106;Appartement;37,21;39;1;
14453;75106;Appartement;17,06;20;1;
14454;75107;Appartement;33,73;41;1;
14455;75107;Appartement;89,01;102;2;
14456;75107;Appartement;48,01;46;2;
14457;75108;Appartement;133;148;4;
14458;75108;Appartement;14,82;20;1;
14459;75109;Appartement;113,44;110;4;
14460;75110;Appartement;15,69;24;1;
14461;75110;Appartement;21,3;22;2;
14462;75111;Appartement;10,32;12;1;
14463;75111;Appartement;41,81;39;2;
14464;75112;Appartement;17,51;18;1;
14465;75113;Appartement;33,25;33;1;
14466;75115;Appartement;107,98;100;3;
14467;75115;Appartement;99,12;84;4;
14468;75116;Appartement;57,84;60;2;
14469;75116;Appartement;265,11;92;4;
14470;75116;Appartement;64,2;80;4;
14471;75116;Appartement;41,2;41;2;
14472;75116;Appartement;125,77;127;7;
14473;75116;Appartement;52,14;25;1;
14474;75117;Appartement;47,52;52;2;
14475;75117;Appartement;172,03;170;7;
14476;75117;Appartement;19,45;22;1;
14477;75117;Appartement;52,28;71;3;
14478;75118;Appartement;121,96;110;5;
14479;75118;Appartement;14,83;35;2;
14480;75118;Appartement;14,99;16;1;
14481;75118;Appartement;17,3;18;1;
14482;75118;Appartement;23,08;21;1;
14483;75118;Appartement;25,91;28;2;
14484;75119;Appartement;62,72;59;4;
14485;75119;Appartement;19,31;19;1;
14486;75120;Appartement;37,13;36;2;
14487;76429;Appartement;48,8;47;1;
14488;76447;Appartement;60,01;68;3;
14489;76476;Appartement;83,01;85;4;
14490;76498;Appartement;19,51;19;1;
14491;76758;Appartement;46;42;2;
14492;77014;Appartement;60,56;58;3;
14493;77108;Appartement;56,52;56;3;
14494;77118;Appartement;20,58;26;1;
14495;77284;Appartement;49,03;56;2;
14496;77288;Appartement;46,72;44;2;
14497;77305;Appartement;56,74;69;3;
14498;77350;Appartement;48,06;47;2;
14499;77373;Maison;91,46;94;5;
14500;77514;Appartement;84,03;57;1;
14501;78073;Appartement;61,27;61;3;
14502;78073;Appartement;19,77;20;1;
14503;78123;Appartement;34,6;34;2;
14504;78126;Appartement;70,17;69;3;
14505;78242;Appartement;44,53;44;2;
14506;78242;Appartement;54,14;55;2;
14507;78297;Appartement;31,22;30;1;
14508;78423;Appartement;25,23;25;1;
14509;78502;Appartement;69,95;75;3;
14510;78551;Appartement;62,47;56;3;
14511;78575;Appartement;31,45;31;1;
14512;78575;Appartement;26,25;27;1;
14513;78586;Appartement;29,37;30;1;
14514;78621;Appartement;52,5;53;3;
14515;78686;Appartement;67,58;65;3;
14516;79191;Appartement;56,25;74;2;
14517;80533;Appartement;44;49;2;
14518;80649;Appartement;52,53;60;3;
14519;82121;Appartement;99,02;99;5;
14520;83068;Appartement;34,14;37;2;
14521;83071;Appartement;44,83;40;2;
14522;83081;Appartement;45,17;45;2;
14523;83118;Appartement;63,8;61;3;
14524;83118;Appartement;22,92;23;2;
14525;83127;Appartement;76,94;75;4;
14526;85092;Maison;122,23;99;5;
14527;91103;Appartement;40,8;38;2;
14528;91114;Appartement;56,03;56;3;
14529;91122;Appartement;34,42;49;2;
14530;91179;Appartement;73,07;72;3;
14531;91223;Appartement;48,5;73;3;
14532;91228;Appartement;33,46;33;1;
14533;91326;Appartement;35,56;34;2;
14534;91377;Appartement;71;73;3;
14535;91679;Appartement;30,47;31;1;
14536;92002;Appartement;58,02;61;3;
14537;92004;Appartement;49,38;48;2;
14538;92007;Appartement;62,23;61;3;
14539;92009;Maison;72,13;65;3;
14540;92024;Appartement;41,18;41;2;
14541;92026;Appartement;34,37;34;2;
14542;92026;Appartement;56,15;51;3;
14543;92044;Appartement;59,95;60;3;
14544;92051;Appartement;19,96;20;2;
14545;93005;Appartement;44,46;44;2;
14546;93031;Appartement;40,73;41;2;
14547;93046;Appartement;30,03;30;1;
14548;93048;Appartement;72,8;73;4;
14549;93048;Appartement;54,61;54;3;
14550;93049;Maison;91,13;91;4;
14551;93049;Appartement;39,77;37;2;
14552;93051;Appartement;89,9;82;4;
14553;93074;Appartement;41,38;39;2;
14554;93078;Maison;75,68;74;4;
14555;94002;Appartement;33,63;16;1;
14556;94016;Appartement;46,26;46;2;
14557;94017;Appartement;46,81;50;3;
14558;94018;Appartement;24,97;24;1;
14559;94018;Appartement;38,94;35;2;
14560;94028;Appartement;65,05;65;4;
14561;94028;Appartement;40,81;40;2;
14562;94034;Appartement;62,77;74;4;
14563;94038;Appartement;24,2;54;3;
14564;94044;Appartement;60,75;60;3;
14565;94046;Appartement;39,02;38;2;
14566;94058;Appartement;47,72;45;3;
14567;94067;Appartement;108,04;49;3;
14568;94068;Appartement;82,51;82;4;
14569;94071;Maison;56,52;56;3;
14570;94071;Maison;110;89;6;
14571;94078;Maison;92,24;85;4;242
14572;95197;Appartement;83,49;84;4;
14573;95199;Appartement;57,49;58;3;
14574;95210;Appartement;60,8;53;3;
14575;95388;Maison;76,9;78;4;
14576;95424;Appartement;37,73;37;3;
14577;95428;Appartement;21,14;20;1;
14578;95500;Appartement;70,72;73;3;
14579;95582;Appartement;18,43;19;1;
14580;95680;Appartement;30,53;36;2;
14581;973309;Appartement;47,62;47;2;
14582;01419;Appartement;69,65;69;3;
14583;02408;Maison;65,66;67;3;
14584;06004;Appartement;30,04;30;1;
14585;06004;Appartement;84,71;70;3;
14586;06011;Appartement;65,39;60;1;
14587;06012;Appartement;26,45;25;1;
14588;06025;Appartement;21,1;52;2;
14589;06030;Appartement;46,06;45;2;
14590;06088;Appartement;19,39;19;1;
14591;06088;Appartement;21,01;21;1;
14592;06104;Appartement;39,91;41;1;
14593;06120;Appartement;20,7;22;1;
14594;06161;Appartement;32,83;35;2;
14595;06161;Appartement;76,51;73;4;
14596;10081;Appartement;53,78;51;2;
14597;11145;Appartement;18,33;18;1;
14598;11266;Appartement;68,53;66;4;
14599;13028;Appartement;53,81;42;4;
14600;13028;Appartement;58,66;71;4;
14601;13028;Appartement;36,18;48;3;
14602;13201;Appartement;39;39;1;
14603;13201;Appartement;45,9;30;1;
14604;13201;Appartement;29,45;36;2;
14605;13202;Appartement;83,47;86;4;
14606;13203;Appartement;43,28;40;3;
14607;13204;Appartement;33,77;30;1;
14608;13207;Maison;173,96;140;6;
14609;13208;Appartement;25,14;25;2;
14610;13209;Appartement;39,22;42;2;
14611;13209;Appartement;79,05;94;4;
14612;13209;Appartement;81,85;78;4;
14613;13209;Appartement;58,58;58;3;
14614;13211;Appartement;67,78;67;3;
14615;13213;Appartement;46,22;44;2;
14616;13214;Appartement;47;48;3;
14617;13215;Appartement;28,06;28;2;
14618;14366;Appartement;30,23;29;1;
14619;14754;Appartement;21,94;20;1;
14620;17415;Appartement;46,63;49;2;
14621;17415;Appartement;79;79;4;
14622;18033;Appartement;74;94;3;
14623;22278;Appartement;95,62;93;4;
14624;24037;Appartement;103,79;107;4;
14625;24086;Appartement;93,77;99;5;
14626;24547;Appartement;48,32;48;2;
14627;25056;Appartement;42,97;44;2;
14628;28007;Appartement;31,99;31;2;
14629;28085;Appartement;61,18;60;3;
14630;2A004;Appartement;52,99;54;3;
14631;2A071;Appartement;39,91;40;3;
14632;30007;Appartement;53,2;54;2;
14633;30189;Appartement;21,98;22;1;
14634;30189;Appartement;31,34;37;1;
14635;33063;Appartement;52,79;45;2;
14636;33096;Appartement;23,31;22;1;
14637;33122;Maison;109,85;81;4;
14638;33162;Appartement;63,43;64;3;
14639;33544;Appartement;74,32;76;3;
14640;34003;Appartement;31,76;41;3;
14641;34023;Appartement;43,71;42;2;
14642;34032;Appartement;31,28;31;2;
14643;34108;Maison;31,5;34;3;
14644;34143;Maison;27,04;24;2;
14645;34301;Appartement;83,02;83;3;
14646;34301;Appartement;30,25;28;2;
14647;34301;Appartement;30,61;29;2;
14648;34329;Appartement;32,73;32;3;
14649;35051;Appartement;64,76;64;3;
14650;35093;Appartement;26,67;30;1;
14651;35238;Appartement;18,67;20;2;
14652;35281;Maison;111,81;53;5;
14653;35287;Appartement;25,41;30;2;
14654;35360;Appartement;28,95;30;1;
14655;37132;Maison;45,6;45;2;
14656;38151;Maison;80,76;68;4;635
14657;38179;Appartement;70,74;70;3;
14658;38253;Appartement;29,89;32;2;
14659;39392;Appartement;69,57;124;5;
14660;42110;Appartement;78,47;83;6;
14661;42218;Appartement;62,71;62;3;
14662;42218;Appartement;18;18;1;
14663;44097;Appartement;25,12;25;1;
14664;44109;Appartement;68,62;68;3;
14665;44162;Maison;82,17;83;4;
14666;44162;Appartement;66,34;61;3;
14667;44215;Appartement;90,6;92;5;
14668;45147;Appartement;97,44;97;5;
14669;45147;Appartement;62;55;3;
14670;45234;Appartement;54,3;54;3;
14671;45284;Appartement;24,8;25;1;
14672;47001;Appartement;72,7;76;3;
14673;49007;Appartement;27,29;40;2;
14674;49007;Appartement;83,15;81;2;
14675;49007;Appartement;90,57;94;3;
14676;49099;Appartement;68,8;70;4;
14677;51108;Appartement;78,82;85;4;
14678;54184;Appartement;50,94;51;3;
14679;54322;Appartement;71,07;72;4;
14680;54323;Appartement;76,65;75;3;
14681;54395;Appartement;49,12;49;2;
14682;59009;Appartement;79,55;78;5;
14683;59163;Appartement;103,43;98;3;
14684;59173;Appartement;65,08;65;3;
14685;59220;Appartement;50,5;50;2;
14686;59368;Appartement;52,46;52;2;
14687;59368;Appartement;26,19;25;1;
14688;59646;Appartement;45,82;46;2;
14689;60141;Appartement;56,59;56;3;
14690;62065;Appartement;54,11;53;3;
14691;62160;Appartement;67,36;71;2;
14692;62587;Appartement;47,05;47;2;
14693;62765;Appartement;81,9;78;3;
14694;64122;Appartement;29,02;32;2;
14695;64260;Appartement;64,11;75;3;
14696;64483;Appartement;107,49;112;5;
14697;65025;Appartement;34,5;32;1;
14698;65138;Appartement;45,49;45;3;
14699;65440;Appartement;53,13;53;3;
14700;65440;Appartement;88,4;88;4;
14701;69067;Appartement;68,35;53;3;
14702;69143;Appartement;32,28;40;1;
14703;69264;Appartement;55,42;57;2;
14704;69383;Appartement;58,99;58;2;
14705;69384;Appartement;20,73;30;2;
14706;69384;Appartement;69,02;77;3;
14707;69385;Appartement;78,94;85;4;
14708;69387;Appartement;75;75;3;
14709;72181;Appartement;38,08;39;2;
14710;73008;Appartement;26,7;26;1;
14711;74010;Appartement;102,31;96;4;
14712;74012;Appartement;70,97;64;3;
14713;74133;Appartement;17,41;17;1;
14714;75101;Appartement;43,77;55;2;
14715;75102;Appartement;76,31;65;4;
14716;75102;Appartement;81,66;78;3;
14717;75103;Appartement;21,46;20;1;
14718;75104;Appartement;39,57;45;2;
14719;75105;Appartement;49,53;48;1;
14720;75106;Appartement;88,34;25;1;
14721;75107;Appartement;14,01;15;2;
14722;75107;Appartement;114,46;117;4;
14723;75107;Appartement;167,61;167;5;
14724;75107;Appartement;16,88;17;1;
14725;75107;Appartement;20,23;18;1;
14726;75108;Appartement;32,43;40;2;
14727;75109;Appartement;29,13;30;2;
14728;75109;Appartement;34,78;34;2;
14729;75110;Appartement;30,41;30;1;
14730;75110;Appartement;38,25;48;2;
14731;75110;Appartement;129,62;121;5;
14732;75110;Appartement;119,53;119;4;
14733;75110;Appartement;41;42;2;
14734;75111;Appartement;51,37;40;1;
14735;75111;Appartement;57,03;61;3;
14736;75111;Appartement;67,29;70;3;
14737;75111;Appartement;71,76;71;4;
14738;75112;Appartement;75,18;76;3;
14739;75113;Appartement;34,8;25;2;
14740;75113;Appartement;50,35;42;2;
14741;75114;Appartement;129,55;110;6;
14742;75114;Appartement;36,93;26;2;
14743;75114;Appartement;18,74;24;1;
14744;75115;Appartement;39,18;38;2;
14745;75115;Appartement;51,51;55;3;
14746;75115;Appartement;31,85;36;2;
14747;75115;Appartement;36,2;33;2;
14748;75115;Appartement;26,72;27;2;
14749;75115;Appartement;27,42;28;1;
14750;75115;Appartement;57,75;61;3;
14751;75116;Appartement;55,95;55;3;
14752;75116;Appartement;47,78;50;2;
14753;75116;Appartement;190,47;182;6;
14754;75117;Appartement;69,01;74;4;
14755;75117;Appartement;47,6;44;3;
14756;75117;Appartement;34,63;36;2;
14757;75117;Appartement;58,36;44;3;
14758;75117;Appartement;29,65;29;2;
14759;75118;Appartement;74,76;78;4;
14760;75118;Appartement;23,42;20;2;
14761;75118;Appartement;13,85;12;1;
14762;75119;Appartement;20,66;20;2;
14763;75119;Appartement;42,16;44;2;
14764;75120;Appartement;33,58;29;2;
14765;76498;Appartement;14,3;16;1;
14766;77058;Appartement;69,28;70;3;
14767;77153;Appartement;43,56;45;2;
14768;77153;Appartement;58,61;55;3;
14769;77268;Appartement;56,83;56;3;
14770;77288;Appartement;16,4;17;1;
14771;77389;Appartement;39,71;41;2;
14772;77407;Appartement;38,07;38;1;
14773;77445;Appartement;26,21;27;1;
14774;77479;Appartement;47,67;46;2;
14775;78190;Appartement;102,04;101;4;
14776;78372;Appartement;53,11;51;3;
14777;78372;Appartement;70,3;71;3;
14778;78423;Appartement;33,02;33;1;
14779;78498;Appartement;62,67;62;3;
14780;78498;Appartement;55,24;58;3;
14781;78517;Appartement;18,29;20;1;
14782;78551;Appartement;61,64;63;3;
14783;78686;Appartement;58,8;59;4;
14784;78686;Appartement;28,13;38;2;
14785;79124;Appartement;71,38;60;2;
14786;80021;Maison;91,12;90;4;
14787;80021;Appartement;33,19;32;2;
14788;82121;Appartement;75,17;80;3;
14789;83036;Appartement;26,86;27;1;
14790;83069;Appartement;38,05;38;2;
14791;83069;Appartement;33,41;34;1;
14792;83069;Appartement;22,68;23;1;
14793;83137;Appartement;104,44;110;5;
14794;83140;Appartement;40,59;50;2;
14795;84007;Maison;72,02;70;4;
14796;84007;Appartement;17,6;18;1;
14797;84137;Appartement;30,73;30;2;
14798;85092;Maison;89,83;83;4;
14799;85194;Appartement;29,22;28;1;
14800;86194;Appartement;27,44;28;1;
14801;88209;Appartement;77,43;72;4;
14802;88383;Appartement;62,8;62;3;
14803;91027;Appartement;34,8;35;1;
